job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role
AIJOB1331,AI Business Analyst,Business,Entry,2,Master's,119000.0,90000.0,300000.0,San Francisco,USA,On-site,Startup (1-50),Energy,Data Visualization|Business Analysis|Communication|Python|Problem Solving,38.97,78,10.2,6.5,2026,2,0,0,0
AIJOB1332,AI Security Engineer,Security,Mid,7,Associate's,140000.0,90000.0,320000.0,Bangalore,India,Hybrid,Mid-size (501-5000),Retail,Cybersecurity|Risk Analysis|ML Security|Python|SQL|Statistics|Communication,31.71,80,19.7,9.4,2026,2,0,1,0
AIJOB1333,AI Ethics Officer,Governance,Senior,10,Master's,167000.0,95000.0,320000.0,Los Angeles,USA,Hybrid,Startup (1-50),Government,AI Policy|Ethics Frameworks|Communication|Risk Assessment|Leadership|Cloud|Statistics,19.52,72,27.3,7.4,2026,3,1,1,0
AIJOB1334,Robotics Engineer (AI),Robotics,Mid,4,Associate's,140000.0,90000.0,320000.0,Chicago,USA,Hybrid,SME (51-500),Media,Python|Simulation|C++|ROS|Cloud,31.71,76,23.2,8.6,2026,2,0,1,0
AIJOB1335,Prompt Engineer,AI Engineering,Entry,3,Associate's,140000.0,90000.0,300000.0,Remote,Global,On-site,Big Tech (FAANG+),Healthcare,Testing|LLM APIs|NLP|Documentation|Python|Statistics|Research|Problem Solving,28.21,82,10.0,9.6,2025,6,0,0,1
AIJOB1336,Multimodal AI Engineer,AI Engineering,Mid,6,Associate's,209000.0,90000.0,320000.0,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Consulting,Fine-tuning|APIs|Vision-Language Models|Python|Git|Agile|Cloud,1.95,90,15.7,7.2,2025,12,0,1,1
AIJOB1337,AI Agent Developer,AI Engineering,Entry,3,Bootcamp/Self-taught,290000.0,90000.0,300000.0,Boston,USA,Hybrid,Big Tech (FAANG+),Finance,Planning Systems|Tool Use|AutoGen|LangChain|Python|Cloud|Agile,48.72,96,58.7,6.9,2026,1,0,1,1
AIJOB1338,AI Business Analyst,Business,Mid,5,Bachelor's,147000.0,90000.0,320000.0,Los Angeles,USA,Hybrid,Mid-size (501-5000),Consulting,SQL|Communication|Business Analysis|Problem Solving|Research,28.29,78,12.0,6.5,2025,9,0,1,0
AIJOB1339,Generative AI Engineer,AI Engineering,Mid,6,Bootcamp/Self-taught,196000.0,90000.0,320000.0,Los Angeles,USA,Fully Remote,Mid-size (501-5000),Consulting,LLMs|Deployment|Fine-tuning|SQL|Git,4.39,95,35.0,9.0,2025,5,0,1,1
AIJOB1340,Robotics Engineer (AI),Robotics,Mid,6,Master's,240000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Startup (1-50),Manufacturing,Control Systems|Computer Vision|Simulation|C++|Python|Statistics,17.07,76,5.4,6.9,2025,7,0,1,0
AIJOB1341,ML Engineer,AI Engineering,Senior,9,PhD,137000.0,95000.0,320000.0,Beijing,China,Fully Remote,Enterprise (5000+),Research,MLOps|PyTorch|Python|TensorFlow|Communication|Cloud,33.98,97,56.9,6.4,2026,3,1,1,0
AIJOB1342,AI Security Engineer,Security,Senior,8,Master's,260000.0,95000.0,320000.0,Singapore,Singapore,Hybrid,Enterprise (5000+),Technology,Cybersecurity|ML Security|Risk Analysis|Red Teaming|Python|Communication|Leadership|Problem Solving,25.3,80,26.9,8.1,2025,3,1,1,0
AIJOB1343,LLM Engineer,AI Engineering,Mid,4,Master's,300000.0,90000.0,320000.0,Chicago,USA,Fully Remote,Enterprise (5000+),Education,RAG|Prompt Engineering|Fine-tuning|LLM APIs|Vector DBs|Python|Leadership|SQL,46.34,98,72.0,8.1,2026,1,0,1,1
AIJOB1344,RAG Engineer,AI Engineering,Entry,2,Bootcamp/Self-taught,196000.0,90000.0,300000.0,Dubai,UAE,On-site,Startup (1-50),Manufacturing,Search Systems|LLMs|LangChain|Python|Problem Solving|Linux,0.51,94,82.0,8.4,2025,11,0,0,1
AIJOB1345,AI Compliance Manager,Governance,Senior,10,Associate's,171000.0,95000.0,320000.0,London,UK,Hybrid,Big Tech (FAANG+),Manufacturing,Legal Knowledge|Documentation|Risk Management|Auditing|SQL|Research|Problem Solving,17.59,68,11.6,9.0,2025,5,1,1,0
AIJOB1346,NLP Engineer,AI Engineering,Senior,9,Bootcamp/Self-taught,274000.0,95000.0,320000.0,Amsterdam,Netherlands,Fully Remote,Big Tech (FAANG+),Government,Transformers|Python|BERT|LLMs|Research,32.05,91,36.8,6.4,2025,10,1,1,0
AIJOB1347,AI Solutions Architect,Architecture,Senior,11,Bachelor's,180000.0,95000.0,320000.0,Zurich,Switzerland,Hybrid,Startup (1-50),Consulting,Python|Enterprise Architecture|Cloud|Leadership|ML|Git,13.25,84,8.3,7.3,2025,9,1,1,0
AIJOB1348,AI Product Manager,Product,Senior,9,Master's,140000.0,95000.0,320000.0,Sydney,Australia,Hybrid,Mid-size (501-5000),Energy,Agile|Stakeholder Mgmt|Product Strategy|AI Literacy|Data Analysis|Statistics|Research|Communication,32.53,85,26.5,8.0,2026,2,1,1,0
AIJOB1349,Robotics Engineer (AI),Robotics,Mid,7,Bootcamp/Self-taught,240000.0,90000.0,320000.0,San Francisco,USA,Fully Remote,Big Tech (FAANG+),Media,C++|Control Systems|ROS|Simulation|Python|Computer Vision|Linux,17.07,76,21.0,9.0,2026,1,0,1,0
AIJOB1350,Deep Learning Engineer,AI Engineering,Mid,4,PhD,141000.0,90000.0,320000.0,Paris,France,Fully Remote,Enterprise (5000+),Research,Neural Networks|GPU Computing|CUDA|TensorFlow|Python|Research|Problem Solving,31.22,89,11.1,7.1,2026,3,0,1,0
AIJOB1351,AI Product Manager,Product,Mid,7,Associate's,140000.0,90000.0,320000.0,Bangalore,India,Fully Remote,Mid-size (501-5000),Energy,Stakeholder Mgmt|Agile|Product Strategy|Data Analysis|SQL|Communication,31.71,85,6.9,7.3,2026,3,0,1,0
AIJOB1352,ML Engineer,AI Engineering,Mid,7,Bootcamp/Self-taught,150000.0,90000.0,320000.0,Boston,USA,Hybrid,Enterprise (5000+),Manufacturing,MLOps|Kubernetes|SQL|Problem Solving|Linux|Statistics,26.83,97,66.4,6.4,2026,3,0,1,0
AIJOB1353,AI Compliance Manager,Governance,Mid,6,Bootcamp/Self-taught,200000.0,90000.0,320000.0,London,UK,Hybrid,Big Tech (FAANG+),Energy,Risk Management|Legal Knowledge|Auditing|EU AI Act|Statistics|Leadership,2.44,68,16.4,6.5,2026,2,0,1,0
AIJOB1354,AI Compliance Manager,Governance,Mid,6,PhD,179000.0,90000.0,320000.0,Seattle,USA,Hybrid,SME (51-500),Education,EU AI Act|Auditing|Risk Management|Legal Knowledge|Documentation|Research|Agile|Linux,12.68,68,10.7,7.5,2026,1,0,1,0
AIJOB1355,AI Product Manager,Product,Mid,4,Bootcamp/Self-taught,260000.0,90000.0,320000.0,Remote,Global,Hybrid,Big Tech (FAANG+),Consulting,Stakeholder Mgmt|Product Strategy|Agile|Data Analysis|AI Literacy|Communication|Statistics,26.83,85,25.3,7.5,2025,3,0,1,0
AIJOB1356,AI Product Manager,Product,Mid,6,Bootcamp/Self-taught,191000.0,90000.0,320000.0,Chicago,USA,On-site,Enterprise (5000+),Consulting,Product Strategy|AI Literacy|Stakeholder Mgmt|Agile|Data Analysis|Git|Problem Solving|Linux,6.83,85,25.1,6.3,2026,1,0,0,0
AIJOB1357,AI Product Manager,Product,Senior,10,Bachelor's,153000.0,95000.0,320000.0,Chicago,USA,Hybrid,Enterprise (5000+),Consulting,Data Analysis|AI Literacy|Agile|Stakeholder Mgmt|Product Strategy|Research|Agile,26.27,85,14.3,6.8,2025,6,1,1,0
AIJOB1358,Computer Vision Engineer,AI Engineering,Senior,8,Associate's,145000.0,95000.0,320000.0,Paris,France,Hybrid,Startup (1-50),Technology,OpenCV|CNNs|Image Processing|Leadership,30.12,87,10.2,9.1,2026,1,1,1,0
AIJOB1359,AI Infrastructure Eng,Infrastructure,Senior,9,Bootcamp/Self-taught,140000.0,95000.0,320000.0,Bangalore,India,Hybrid,SME (51-500),Government,Storage|CUDA|Distributed Systems|Agile,32.53,85,28.7,7.0,2026,1,1,1,0
AIJOB1360,NLP Engineer,AI Engineering,Senior,10,Bachelor's,145000.0,95000.0,320000.0,Toronto,Canada,Hybrid,Mid-size (501-5000),Media,Hugging Face|Transformers|LLMs|Python|SQL,30.12,91,82.2,7.8,2026,3,1,1,0
AIJOB1361,AI Business Analyst,Business,Mid,6,Bootcamp/Self-taught,180000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Enterprise (5000+),Education,Data Visualization|Communication|SQL|Problem Solving|Statistics|SQL,12.2,78,26.0,8.4,2025,2,0,1,0
AIJOB1362,AI Ethics Officer,Governance,Senior,12,Associate's,141000.0,95000.0,320000.0,Austin,USA,Fully Remote,Startup (1-50),Government,Research|AI Policy|Ethics Frameworks|Risk Assessment|Leadership,32.05,72,10.7,9.1,2025,5,1,1,0
AIJOB1363,AI Agent Developer,AI Engineering,Mid,4,Associate's,197000.0,90000.0,320000.0,Toronto,Canada,Fully Remote,Enterprise (5000+),Research,Planning Systems|APIs|Python|SQL|Statistics,3.9,96,59.5,6.1,2026,2,0,1,1
AIJOB1364,AI Business Analyst,Business,Entry,3,Bachelor's,180000.0,90000.0,300000.0,New York,USA,Fully Remote,Big Tech (FAANG+),Finance,SQL|Data Visualization|Business Analysis|Communication|Leadership,7.69,78,19.3,6.7,2026,1,0,1,0
AIJOB1365,AI Business Analyst,Business,Entry,2,Bootcamp/Self-taught,95000.0,90000.0,300000.0,Sydney,Australia,Hybrid,Enterprise (5000+),Healthcare,Python|SQL|Business Analysis|Data Visualization|Cloud|Linux|Statistics,51.28,78,9.4,7.6,2026,1,0,1,0
AIJOB1366,Robotics Engineer (AI),Robotics,Mid,5,PhD,231000.0,90000.0,320000.0,Dubai,UAE,Hybrid,Enterprise (5000+),Technology,Python|C++|Simulation|Control Systems|Communication|Git,12.68,76,27.1,7.2,2025,5,0,1,0
AIJOB1367,AI Product Manager,Product,Mid,5,PhD,162000.0,90000.0,320000.0,Berlin,Germany,Hybrid,Enterprise (5000+),Energy,Product Strategy|Stakeholder Mgmt|Data Analysis|Agile|AI Literacy|Communication|Problem Solving|Git,20.98,85,20.9,8.7,2026,1,0,1,0
AIJOB1368,NLP Engineer,AI Engineering,Senior,10,Bachelor's,290000.0,95000.0,320000.0,Toronto,Canada,Hybrid,Big Tech (FAANG+),Government,LLMs|Python|Transformers|Statistics,39.76,91,80.2,7.2,2025,12,1,1,0
AIJOB1369,LLM Engineer,AI Engineering,Senior,8,Bootcamp/Self-taught,184000.0,95000.0,320000.0,San Francisco,USA,Hybrid,Mid-size (501-5000),Government,Vector DBs|Prompt Engineering|Fine-tuning|Python|Research,11.33,98,55.7,8.9,2026,2,1,1,1
AIJOB1370,Multimodal AI Engineer,AI Engineering,Mid,5,Bootcamp/Self-taught,160000.0,90000.0,320000.0,Amsterdam,Netherlands,On-site,Startup (1-50),Automotive,Fine-tuning|APIs|PyTorch|Python|Research,21.95,90,11.6,9.0,2026,3,0,0,1
AIJOB1371,Generative AI Engineer,AI Engineering,Mid,4,PhD,295000.0,90000.0,320000.0,Zurich,Switzerland,Fully Remote,Mid-size (501-5000),Research,Python|Fine-tuning|LLMs|SQL|Agile|Research,43.9,95,54.5,9.8,2025,6,0,1,1
AIJOB1372,MLOps Engineer,ML Operations,Senior,9,Bootcamp/Self-taught,134000.0,95000.0,320000.0,Chicago,USA,Fully Remote,Enterprise (5000+),Education,Docker|MLflow|Cloud|CI/CD|Kubernetes|Python|Monitoring|SQL,35.42,93,43.6,9.3,2025,11,1,1,0
AIJOB1373,Generative AI Engineer,AI Engineering,Mid,6,Bootcamp/Self-taught,209000.0,90000.0,320000.0,Singapore,Singapore,Hybrid,Enterprise (5000+),Automotive,GenAI APIs|Deployment|Diffusion Models|Fine-tuning|Python|LLMs|Statistics|Agile|SQL,1.95,95,33.8,8.6,2026,2,0,1,1
AIJOB1374,Generative AI Engineer,AI Engineering,Mid,7,Bootcamp/Self-taught,209000.0,90000.0,320000.0,Amsterdam,Netherlands,Hybrid,Startup (1-50),Technology,Deployment|Diffusion Models|Python|LLMs|Linux|Cloud|Research,1.95,95,79.5,9.4,2026,2,0,1,1
AIJOB1375,AI Solutions Architect,Architecture,Lead,13,Master's,320000.0,180000.0,320000.0,New York,USA,On-site,SME (51-500),Finance,Leadership|Cloud|Python|System Design|ML|Enterprise Architecture|Communication|Statistics,28.0,84,9.3,8.5,2025,9,0,0,0
AIJOB1376,AI Agent Developer,AI Engineering,Mid,7,Master's,200000.0,90000.0,320000.0,Chicago,USA,On-site,Mid-size (501-5000),Government,Python|LangChain|Planning Systems|AutoGen|Communication|Agile|Leadership,2.44,96,66.7,6.1,2026,2,0,0,1
AIJOB1377,AI Business Analyst,Business,Mid,7,Bootcamp/Self-taught,95000.0,90000.0,320000.0,Berlin,Germany,Hybrid,SME (51-500),Energy,Python|Business Analysis|Communication|Cloud|Statistics|Linux,53.66,78,13.6,7.8,2026,1,0,1,0
AIJOB1378,LLM Engineer,AI Engineering,Senior,8,PhD,240000.0,95000.0,320000.0,Berlin,Germany,Fully Remote,Mid-size (501-5000),Manufacturing,LLM APIs|Python|Prompt Engineering|Fine-tuning|RAG|Linux|Statistics,15.66,98,53.6,6.0,2025,8,1,1,1
AIJOB1379,Prompt Engineer,AI Engineering,Mid,4,PhD,155000.0,90000.0,320000.0,Paris,France,Hybrid,SME (51-500),Research,Testing|Documentation|NLP|Python|LLM APIs|Prompt Design|Linux|SQL|Communication,24.39,82,8.1,9.4,2026,1,0,1,1
AIJOB1380,Senior ML Engineer,AI Engineering,Mid,7,Bootcamp/Self-taught,180000.0,90000.0,320000.0,Beijing,China,Hybrid,Mid-size (501-5000),Retail,LLM Fine-tuning|Distributed Systems|MLOps|Python|PyTorch|System Design|Git|Agile|Linux,12.2,96,27.7,9.1,2026,3,0,1,0
AIJOB1381,AI Business Analyst,Business,Entry,3,Bachelor's,130000.0,90000.0,300000.0,Sydney,Australia,On-site,Mid-size (501-5000),Manufacturing,Python|SQL|Communication|SQL,33.33,78,18.2,7.2,2026,1,0,0,0
AIJOB1382,AI Engineer,AI Engineering,Mid,5,Bachelor's,118000.0,90000.0,320000.0,Austin,USA,Hybrid,SME (51-500),Education,Cloud (AWS/GCP/Azure)|Docker|LLM Integration|Python|Agile|Leadership,42.44,95,65.8,6.2,2026,2,0,1,0
AIJOB1383,Prompt Engineer,AI Engineering,Entry,3,Bachelor's,200000.0,90000.0,300000.0,Austin,USA,Fully Remote,Enterprise (5000+),Automotive,NLP|Testing|Documentation|LLM APIs|Linux|SQL,2.56,82,17.0,9.5,2025,12,0,1,1
AIJOB1384,Robotics Engineer (AI),Robotics,Senior,10,Associate's,125000.0,95000.0,320000.0,Los Angeles,USA,Fully Remote,SME (51-500),Finance,Python|Control Systems|Simulation|Computer Vision|SQL|Cloud|Problem Solving,39.76,76,29.4,6.6,2025,8,1,1,0
AIJOB1385,Senior ML Engineer,AI Engineering,Senior,12,Associate's,274000.0,95000.0,320000.0,Berlin,Germany,Fully Remote,Big Tech (FAANG+),Energy,Python|System Design|Distributed Systems|Git|Cloud|Research,32.05,96,63.9,6.1,2025,2,1,1,0
AIJOB1386,AI Business Analyst,Business,Mid,7,Associate's,95000.0,90000.0,320000.0,Austin,USA,Hybrid,Startup (1-50),Energy,Business Analysis|Python|SQL|Communication|Data Visualization|Research|SQL|Agile,53.66,78,16.9,7.3,2025,2,0,1,0
AIJOB1387,AI Product Manager,Product,Senior,10,Bachelor's,161000.0,95000.0,320000.0,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Technology,Data Analysis|Agile|Product Strategy|Problem Solving|Linux,22.41,85,25.8,7.7,2026,1,1,1,0
AIJOB1388,MLOps Engineer,ML Operations,Mid,4,Master's,260000.0,90000.0,320000.0,Chicago,USA,Hybrid,Mid-size (501-5000),Consulting,Kubernetes|Docker|MLflow|Python|Monitoring|CI/CD|Git|Linux|Agile,26.83,93,72.8,7.8,2026,3,0,1,0
AIJOB1389,Prompt Engineer,AI Engineering,Entry,3,PhD,153000.0,90000.0,300000.0,Zurich,Switzerland,Hybrid,Enterprise (5000+),Healthcare,Documentation|Python|Testing|NLP|Leadership|Research,21.54,82,14.0,6.4,2026,3,0,1,1
AIJOB1390,MLOps Engineer,ML Operations,Mid,7,Master's,165000.0,90000.0,320000.0,London,UK,Hybrid,Big Tech (FAANG+),Retail,Cloud|Kubernetes|Docker|SQL|Agile|Linux,19.51,93,85.2,8.4,2026,3,0,1,0
AIJOB1391,MLOps Engineer,ML Operations,Mid,6,Bootcamp/Self-taught,228000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Big Tech (FAANG+),Government,CI/CD|Cloud|Kubernetes|Docker|Cloud,11.22,93,75.8,6.5,2025,3,0,1,0
AIJOB1392,ML Engineer,AI Engineering,Mid,4,Bachelor's,168000.0,90000.0,320000.0,London,UK,On-site,Enterprise (5000+),Automotive,SQL|Python|Kubernetes|TensorFlow|PyTorch|Research,18.05,97,69.9,6.7,2025,5,0,0,0
AIJOB1393,Senior ML Engineer,AI Engineering,Mid,5,Bootcamp/Self-taught,226000.0,90000.0,320000.0,Berlin,Germany,On-site,Enterprise (5000+),Automotive,Distributed Systems|Python|System Design|Problem Solving,10.24,96,53.5,8.8,2026,2,0,0,0
AIJOB1394,AI Research Scientist,Research,Senior,10,PhD,273000.0,95000.0,320000.0,Chicago,USA,Fully Remote,Big Tech (FAANG+),Healthcare,Deep Learning|Python|Research|Mathematics|Publishing|PyTorch|Cloud,31.57,88,24.5,7.5,2025,12,1,1,0
AIJOB1395,Deep Learning Engineer,AI Engineering,Entry,3,Associate's,154000.0,90000.0,300000.0,Austin,USA,Hybrid,Big Tech (FAANG+),Media,TensorFlow|Neural Networks|GPU Computing|Python|PyTorch|CUDA|Research,21.03,89,22.6,7.2,2026,1,0,1,0
AIJOB1396,AI Infrastructure Eng,Infrastructure,Mid,6,Bachelor's,140000.0,90000.0,320000.0,Paris,France,On-site,SME (51-500),Energy,Networking|Cloud|Distributed Systems|Kubernetes|Agile|Communication,31.71,85,22.1,7.5,2025,6,0,0,0
AIJOB1397,Deep Learning Engineer,AI Engineering,Mid,6,Master's,141000.0,90000.0,320000.0,Bangalore,India,Fully Remote,SME (51-500),Technology,Neural Networks|PyTorch|GPU Computing|TensorFlow|Python|Communication,31.22,89,13.5,8.4,2026,1,0,1,0
AIJOB1398,ML Engineer,AI Engineering,Mid,5,PhD,268000.0,90000.0,320000.0,Chicago,USA,Fully Remote,SME (51-500),Automotive,TensorFlow|MLOps|SQL|Python|Problem Solving|Leadership|Statistics,30.73,97,19.0,6.9,2025,2,0,1,0
AIJOB1399,LLM Engineer,AI Engineering,Senior,8,Master's,231000.0,95000.0,320000.0,New York,USA,On-site,SME (51-500),Education,RAG|Python|Fine-tuning|Statistics|Leadership,11.33,98,85.5,8.4,2026,2,1,0,1
AIJOB1400,Senior Data Scientist,Data Science,Mid,6,Bootcamp/Self-taught,193000.0,90000.0,320000.0,Austin,USA,Fully Remote,Mid-size (501-5000),Technology,Causal Inference|Leadership|Python|ML|Communication|Leadership,5.85,90,6.9,6.3,2025,12,0,1,0
AIJOB1401,Data Engineer (AI),Data Engineering,Mid,4,PhD,220000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Mid-size (501-5000),Research,dbt|Feature Stores|Airflow|Statistics,7.32,88,13.9,9.6,2026,2,0,1,0
AIJOB1402,Prompt Engineer,AI Engineering,Entry,1,PhD,118000.0,90000.0,300000.0,London,UK,On-site,SME (51-500),Healthcare,Prompt Design|NLP|LLM APIs|Documentation|Testing|Python|Statistics,39.49,82,16.5,9.6,2025,5,0,0,1
AIJOB1403,Senior Data Scientist,Data Science,Senior,11,Associate's,218000.0,95000.0,320000.0,New York,USA,Fully Remote,Mid-size (501-5000),Technology,ML|Python|Causal Inference|Deep Learning|Leadership|Advanced Statistics|Leadership,5.06,90,7.7,6.3,2025,7,1,1,0
AIJOB1404,Generative AI Engineer,AI Engineering,Senior,8,Associate's,150000.0,95000.0,320000.0,Boston,USA,Hybrid,Startup (1-50),Government,LLMs|Deployment|GenAI APIs|Agile,27.71,95,32.7,8.0,2026,3,1,1,1
AIJOB1405,AI Ethics Officer,Governance,Senior,9,Associate's,110000.0,95000.0,320000.0,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Government,Research|AI Policy|Risk Assessment|Communication|Problem Solving|Cloud|Statistics,46.99,72,9.0,7.8,2026,1,1,1,0
AIJOB1406,AI Ethics Officer,Governance,Senior,12,Bachelor's,170000.0,95000.0,320000.0,Austin,USA,Hybrid,Enterprise (5000+),Manufacturing,Ethics Frameworks|Communication|AI Policy|Communication|Research|Problem Solving,18.07,72,17.9,8.8,2026,1,1,1,0
AIJOB1407,Robotics Engineer (AI),Robotics,Senior,8,Associate's,154000.0,95000.0,320000.0,London,UK,Hybrid,Startup (1-50),Automotive,Simulation|C++|Control Systems|Problem Solving|Leadership,25.78,76,11.5,7.8,2026,2,1,1,0
AIJOB1408,LLM Engineer,AI Engineering,Senior,8,Bootcamp/Self-taught,300000.0,95000.0,320000.0,Dubai,UAE,Hybrid,Big Tech (FAANG+),Manufacturing,RAG|Python|Prompt Engineering|LLM APIs|Fine-tuning|Cloud|SQL,44.58,98,74.9,6.8,2025,2,1,1,1
AIJOB1409,AI Security Engineer,Security,Entry,3,Associate's,219000.0,90000.0,300000.0,New York,USA,Fully Remote,Enterprise (5000+),Education,Cybersecurity|ML Security|Red Teaming|Python|Risk Analysis|Communication|Problem Solving,12.31,80,11.0,8.6,2025,8,0,1,0
AIJOB1410,AI Infrastructure Eng,Infrastructure,Senior,9,Associate's,140000.0,95000.0,320000.0,Tokyo,Japan,Hybrid,Enterprise (5000+),Healthcare,Cloud|CUDA|Storage|Distributed Systems|Kubernetes|Networking|Git,32.53,85,28.8,9.6,2025,6,1,1,0
AIJOB1411,AI Engineer,AI Engineering,Mid,6,Associate's,224000.0,90000.0,320000.0,New York,USA,Hybrid,Mid-size (501-5000),Healthcare,Python|LLM Integration|Cloud (AWS/GCP/Azure)|PyTorch|Docker|Research|Communication|Problem Solving,9.27,95,30.7,6.8,2026,2,0,1,0
AIJOB1412,NLP Engineer,AI Engineering,Mid,4,Bachelor's,145000.0,90000.0,320000.0,Dubai,UAE,Fully Remote,SME (51-500),Research,Transformers|BERT|Text Processing|Hugging Face|LLMs|Communication|SQL|Research,29.27,91,47.0,8.2,2026,2,0,1,0
AIJOB1413,AI Product Manager,Product,Mid,7,Master's,254000.0,90000.0,320000.0,Berlin,Germany,Hybrid,Enterprise (5000+),Healthcare,AI Literacy|Stakeholder Mgmt|Product Strategy|Data Analysis|Agile|Statistics,23.9,85,15.1,6.0,2025,1,0,1,0
AIJOB1414,Senior Data Scientist,Data Science,Senior,12,PhD,157000.0,95000.0,320000.0,London,UK,On-site,Mid-size (501-5000),Consulting,Python|Advanced Statistics|Causal Inference|Leadership|Deep Learning|ML|Git|Leadership,24.34,90,27.1,6.0,2025,7,1,0,0
AIJOB1415,Prompt Engineer,AI Engineering,Entry,2,Master's,166000.0,90000.0,300000.0,New York,USA,On-site,Big Tech (FAANG+),Government,Testing|Documentation|Python|LLM APIs|NLP|Prompt Design|Leadership|Cloud|Communication,14.87,82,14.8,7.2,2026,2,0,0,1
AIJOB1416,MLOps Engineer,ML Operations,Mid,5,Master's,130000.0,90000.0,320000.0,Paris,France,Hybrid,SME (51-500),Finance,Kubernetes|Docker|MLflow|CI/CD|Python|Monitoring|Cloud|Communication|Research,36.59,93,83.8,9.2,2026,3,0,1,0
AIJOB1417,ML Engineer,AI Engineering,Mid,7,Associate's,280000.0,90000.0,320000.0,Austin,USA,On-site,Enterprise (5000+),Finance,Kubernetes|PyTorch|MLOps|Cloud,36.59,97,72.1,6.4,2026,3,0,0,0
AIJOB1418,Data Scientist,Data Science,Mid,5,PhD,195000.0,90000.0,320000.0,Boston,USA,On-site,Big Tech (FAANG+),Technology,SQL|Scikit-learn|Data Visualization|ML Algorithms|Communication|Agile|Git,4.88,92,21.8,8.9,2026,1,0,0,0
AIJOB1419,Robotics Engineer (AI),Robotics,Mid,6,PhD,175000.0,90000.0,320000.0,Boston,USA,On-site,Mid-size (501-5000),Education,C++|ROS|Computer Vision|Simulation|SQL|Agile|Leadership,14.63,76,5.0,8.8,2026,2,0,0,0
AIJOB1420,AI Solutions Architect,Architecture,Mid,6,Associate's,309000.0,90000.0,320000.0,Boston,USA,Fully Remote,Mid-size (501-5000),Healthcare,System Design|ML|Leadership|Cloud|Statistics|Research,50.73,84,13.2,9.7,2026,1,0,1,0
AIJOB1421,AI Solutions Architect,Architecture,Lead,13,Master's,180000.0,180000.0,320000.0,Berlin,Germany,Fully Remote,Startup (1-50),Finance,ML|Leadership|Python|System Design|Enterprise Architecture|Problem Solving,28.0,84,29.2,8.3,2025,11,0,1,0
AIJOB1422,LLM Engineer,AI Engineering,Entry,3,Bootcamp/Self-taught,160000.0,90000.0,300000.0,Paris,France,Hybrid,Startup (1-50),Finance,RAG|Fine-tuning|LLM APIs|Python|Prompt Engineering|Vector DBs|Cloud|Communication,17.95,98,17.0,8.0,2026,2,0,1,1
AIJOB1423,MLOps Engineer,ML Operations,Entry,3,PhD,130000.0,90000.0,300000.0,Amsterdam,Netherlands,Hybrid,Startup (1-50),Media,Docker|Python|Monitoring|Cloud|Kubernetes|CI/CD|Cloud|Research|Agile,33.33,93,57.6,8.0,2025,5,0,1,0
AIJOB1424,AI Security Engineer,Security,Mid,4,Master's,178000.0,90000.0,320000.0,Seattle,USA,Hybrid,Enterprise (5000+),Education,Cybersecurity|Red Teaming|ML Security|Git,13.17,80,26.5,8.5,2025,5,0,1,0
